,Price,Location,URL,Date,Title,num image,text,bicycle frame material,bicycle type,frame size,wheel size,condition,brake type,electric assist,handlebar type,suspension,make / manufacturer,model name / number,part type,serial number,size / dimensions,year manufactured,length overall (LOA),propulsion type,engine hours (total)
28547,70.0,charlotte,https://charlotte.craigslist.org/bik/d/fort-mill-mongoose-status-speed/7470021391.html,2022-04-17 07:45,"Mongoose Status 24"" 21 Speed Aluminum MTB Bike",20,"Used Mongoose Status 2.2 24 inch 21 Speed Boy's MTB style bicycle in very good condition. 3x7 gearing for 21 speeds with genuine Grip Shifts. Good seat and full tread on  newer tires. Nice aluminum 17 inch full suspension aluminum frame suitable for riders 4'9"" to 5'7"" tall. Front and rear linear pull cantilever brakes. Cleaned, lubed, and tuned by experienced bike mechanic. Rides, shifts, and stops as it should. Prefer phone calls from local buyers to check it out. If you want it, call me to determine if this is the right bike for you. NO TEXTS SEEKING MY GOOGLE VOICE PASSCODE. Cash and carry only. No shipping. See my other posts for other good used bikes.", aluminum, kids, 17 inches medium, 24 in, good, cantilever, none, downhill, frame and fork (full suspension), Mongoose, Status 2.2,,,,,,,
28548,70.0,charlotte,https://charlotte.craigslist.org/bik/d/fort-mill-mongoose-ledge-21-ladies-21/7470000094.html,2022-04-17 07:43,Mongoose Ledge 2.1 Ladies 21 Speed Aluminum MTB Bike - Used,14,"Used Mongoose Ledge 2.1 26 inch ladies full suspension MTB bicycle in good condition. Rigid frame, 3x7 21 speeds with SRAM twist shifts and linear pull cantilever brakes. Upgraded saddle and newer tires with full tread. 17 inch medium  frame suitable for riders approximately 4'11"" to 5'9"" tall.   Cleaned, lubed, and tuned by experienced bike mechanic. Rides, shifts, and stops as it should. Prefer phone calls from local buyers to check it out. If you want it, call me to determine if this is the right bike for you. NO TEXTS SEEKING MY GOOGLE VOICE PASSCODE. Cash and carry only. No shipping. See my other posts for other good used bikes.", aluminum, mountain, 17 inches medium, 26 in, good, cantilever, none, downhill, frame and fork (full suspension), Mongoose, Ledge 2.1,,,,,,,
28549,45.0,charlotte,https://charlotte.craigslist.org/bik/d/fort-mill-kent-rock-candy-20-speed-fs/7471236640.html,2022-04-17 07:43,"Kent Rock Candy 20"" 7 Speed FS Bike - Used",2,"Used Kent Rock Candy 20 inch full suspension 7 speed girls bicycle in excellent condition. Alloy wheels and good tires with full tread.  Seat and frame look almost new.  Cleaned, lubed, and tuned by experienced bike mechanic. Rides, shifts, and stops as it should. Prefer phone calls from local buyers to check it out. If you want it, call me to determine if this is the right bike for you. NO TEXTS SEEKING MY GOOGLE VOICE PASSCODE. Cash and carry only. No shipping. See my other posts for other good used bikes.", steel, kids, Medium, 20 in, excellent, cantilever, none, downhill, frame and fork (full suspension), Kent, Rock Candy,,,,,,,
28550,1750.0,charlotte,https://charlotte.craigslist.org/for/d/fort-mill-sfd-industries-65hp-drifting/7470020938.html,2022-04-17 07:44,SFD Industries 6.5hp Drifting Tricycle,18,"Motorized drifting big wheel trike in good used condition.  Custom built by SFD Industries of Winston-Salem, NC with extra large frame for tall riders over  5'10"".  Check out their website to see similar trikes in action. 196 cc 6.5 hp Ducar (Honda clone) engine with centrifugal clutch. Fat 26x3.50 front tire.  Front mechanical disc and rear hydraulic rear brake.  Fitted with HDPE plastic tire sleeves over 10"" go cart tires for a little bit of traction.  Also have some slick PVC sleeves with less traction. 1.5"" ground clearance.  Tons of fun but time to let it go to a new home. It's too loud, I'm getting too old, and too many police encounters.  Prefer phone calls from local buyers to check it out. If you want it, call me to determine if this is the right bike for you. NO TEXTS SEEKING MY GOOGLE VOICE PASSCODE. Cash and carry only. No shipping. See my other posts for other good used bikes.",,,,, good,,,,, SFD Industries, Big Wheel Trike,,,,,,,
28551,95.0,charlotte,https://charlotte.craigslist.org/bik/d/fort-mill-diamondback-outlook-26-hybrid/7470000850.html,2022-04-17 07:44,"Diamondback Outlook 26"" Hybrid 18 Speed Bike - Used",18,"Used 26 Inch Diamondback Outlook bicycle in very good condition.  3x6 thumb shifters for 18 speeds with Shimano derailluers. Good seat and full tread on newer tires. 19'5"" large steel frame suitable for riders 5'8"" to 6'2"" tall. Cleaned, lubed, and tuned by experienced bike mechanic. Rides, shifts, and stops as it should. Prefer phone calls from local buyers to check it out. If you want it, call me to determine if this is the right bike for you. NO TEXTS SEEKING MY GOOGLE VOICE PASSCODE. Cash and carry only. No shipping. See my other posts for other good used bikes.", steel, hybrid/comfort," 19.5"" large", 26 in, good, cantilever, none,, none (rigid), Diamondback, Outlook,,,,,,,
28552,800.0,charlotte,https://charlotte.craigslist.org/bik/d/charlotte-cannondale-hybrids/7472245145.html,2022-04-16 20:01,Cannondale Hybrids,0,,,,,,,,,,,,,,,,,,,
28553,120.0,charlotte,https://charlotte.craigslist.org/bop/d/charlotte-saris-bones-trunk-bike-rack/7472164633.html,2022-04-16 16:18,Saris 3-Bones Trunk Bike Rack,3,"Ready to ride? For sale is one Saris 3-Bones trunk bike rack in blue. It’s in like-new condition but no longer fits my needs. It can hold three bikes at 35 lbs. each. This is the highly popular, well-designed and made, injection-molded, padded trunk track, providing excellent vehicle versatility. $120 cash OBO. Check the vehicle fit on their website: https://www.saris.com/product/bones3",,,,, like new,,,,, Saris, 3-Bones, other,,,,,,
28554,100.0,charlotte,https://charlotte.craigslist.org/bop/d/rock-hill-bike-roof-top-rack-hauler-for/7472102380.html,2022-04-16 14:09,"1 Bike roof top rack hauler for Mini Cooper, Clubman, Countryman",10,"This is a bicycle hauler that attaches to the roof rack for your Mini car, such as Cooper, Clubman, or Countryman R-series. It connects to the roof rack rails of your Mini. It will hold one bike. It can lock the bikes to the rack. Two keys are included.",,,,, excellent,,,,, Mini, 82 71 2 326 515, other,,,,,,
28555,250.0,charlotte,https://charlotte.craigslist.org/bop/d/rock-hill-bike-rack-hauler-for-tow/7472102265.html,2022-04-16 14:09,"2 Bike Rack Hauler for Tow hooks on Mini  Cooper, Clubman, Countryman",19,"This is a bicycle hauler that attaches to your Mini car, such as Cooper, Clubman, or Countryman R-series.  It bolts into your tow hook threads on the back of your Mini.  It will hold two bikes.  It can lock the bikes to the rack and lock the rack to the car.  Two keys are included.",,,,,,,,,,,, other,,,,,,
28556,55.0,charlotte,https://charlotte.craigslist.org/bop/d/charlotte-thule-bike-trunk-rack-venture/7472095916.html,2022-04-16 13:57,Thule 3 bike trunk rack - Venture 933,3,"Used once.  No packaging.    Transport your bikes to your favorite trail using the Thule® Venture 3-Bike Trunk Rack. The SoftCushion pads protect your trunk and hatch, while the patented FitDial adjustment and six-strap system secure the perfect fit to your car. The anti-sway cage prevents bike-to-bike contact, meaning no nicks on the frames. FEATURES:      Carries up to 3 bikes     Soft-touch cradles hold bikes in place for maximum frame protection and stability     Anti-sway cage prevents bike-to-bike contact     Narrow arm design holds a wider range of bike frames including many child frame designs     SoftCushion pads protect trunk and hatch     Six-strap system secures rack to vehicle     Vinyl-coated buckles provide firm hold to vehicle and helps protect against scratches      DSG Pro Tips     Brand : Thule  Product Information from manufacturer",,,,, like new,,,,, Thule, Venture 933, other,,,,,,
28557,125.0,charlotte,https://charlotte.craigslist.org/bop/d/gastonia-yakima-bike-hitch-rack/7471874396.html,2022-04-15 21:32,Yakima 2 bike hitch rack,3,"Yakima 2 bike hitch rack - very stable Excellent lightly used condition Has integrated cable to lock bikes onto rack and locking hitch (Key included)  Features Rack locks to hitch for security Once bikes are removed, tilt-down mast lowers rack out of the way to provide access to back of vehicle Fits most bikes, but an adapter (sold separately) may be required for women�s or kids� bikes; not designed for use with tandem or recumbent bikes Anti-sway bike cradles eliminate bike-to-bike contact and bike-to-vehicle contact Rubber straps on each cradle securely anchor bike into place Cradle arms can be lowered when not in use Intuitive levers with anti-pinch trigger covers make folding cradle arms and mast a simple endeavor Fits 1.25 in. and 2 in. receiver hitches; designed for Class II hitches and higher Includes a hitch lock to lock rack onto your hitch  Include phone number with reply if interested",,,,,,,,,,,,,,,,,,
28558,3399.0,charlotte,https://charlotte.craigslist.org/mcd/d/grover-2022-honda-grom-125/7471756665.html,2022-04-15 16:12,2022 Honda Grom 125,7,"This is a 2022 Honda 125 Grom. These are small little bikes that are great fun to ride and super affordable. These bikes do come with a full Honda warranty and also have great finance options available on approved credit. Please feel free to email or call us here at 704-487-7261 if you have any questions. Thanks, Darren  price does N O T !!! include freight charge of $200.00  price does NOT !!! include a surcharge of $ 100.00     You’ve seen them everywhere, but you’ve never seen one like this. Check out the all-new 2022 Honda Grom, probably the most fun you’ll ever have on two wheels. There’s especially big news this year, because we’ve made some huge improvements to this little pocket rocket. A new engine, with a higher 10:1 compression ratio that increases power and adds to the bike’s zippy performance. And an extra gear in the transmission—that’s right, it’s a five-speed now. Updated digital instruments. Plus a thicker, flatter seat that’s more comfortable and a better fit for taller riders. But the biggest news of all are the Grom’s new body panels. They give the Grom a fresh new look, and they’re easy to remove for customizing your ride. You even get fuel injection, a bigger fuel tank.",,,,,,,,,,,,,,,,,,
28559,167.0,charlotte,https://charlotte.craigslist.org/sgd/d/home-gym-setup-squat-rackfunctional/7471741151.html,2022-04-15 15:39,"Home Gym Setup-Squat Rack,Functional Trainer,Bench, Dumbbells, Weights",7,"Home Gym Setup- Squat Rack,Functional Trainer, Adjustable Bench, Olympic Weight Set, Dumbbell Set- Financing Available  _____________________________________________________________________________ Offered By: BodyKore Fitness Equipment- 949-503-9266- Text or call for more info _____________________________________________________________________________ Home Gym Equipment Package  Commercial Squat Cage Commercial Adjustable Bench Commercial Dual Adjustable Pulley System 300lb Rubber Olympic Grip Plate Set w/ Bar 5-50lb Rubber Hex Dumbbell Set w/ Rack  *Low Price of $6000! Or as low as $209/month *Monthly payment subject to approval through Bread Financing.  Term options include 12 month & 18 month no interest or up to 36 months interest variable.  Other financing options may be available if credit does not qualify.  IN STOCK READY TO SHIP! Check out the full package here: https://bodykore.com/product/garage-gym-package/ This package doesn't work for you? No problem, Equipment packages are fully customizable. We have plenty of stock! . Check out some of our other equipment for your home gym:       ____________________________________________________________________________ We have a huge inventory of Commercial Fitness Equipment. Most of our equipment have lifetime warranties and are built for health clubs and commercial gyms. The same equipment you will use at 24 Hour Fitness, LA Fitness, Anytime Fitness, Chuze Fitness, Planet Fitness, Gold's Gym and more! Our state of the art equipment is offered at low low prices and we even offer Easy Financing! Commercial Fitness Equipment: Smith Machines, Leg Press, Hack Squat, Squat Racks, Olympic Benches, Military Benches, Utility Benches, Flat Benches, Lat Machines, Seated Calf Raise, Back Hyperextension, Roman Chairs, Power Towers, Chin/Dip Tower, Vertical Knee Raises (VKR), Dual Adjustable Pulley Systems (DAPS), Plate Loaded Machines, Selectorized Strength Machines, Hip Abductor, Leg Extension, Cable Cross, Chest Press Functional Training Equipment: Group Training Rack Systems, Storage Racks, Crossfit Rigs, Olympic Lifting Platforms, Bumper Plates, Kettlebells, Wall Balls, Slam Balls, TRX, Suspension Trainers, Resistance Bands, Yoga Bands, Yoga Mats, Power Bags, Maces, Clubbells, Battle Ropes, Plyoboxes Cardio Equipment: Treadmills, Ellipticals, Steppers, Stepmills, Air runners, Manual Treadmills, Crosstrainers, Airbikes, Spin Bikes, Recumbant Bikes, Upright Bikes, Climbers, Rowers  _____________________________________________________________________ Financing available. 12 Months NO INTEREST on a 48 month term (on approved credit). Payments as low as $99 per month! FOR MORE PICTURES AND INFORMATION VISIT OUR WEBSITE www.bodykore.com PLEASE CONTACT US AT (949) 325-3088  Precor, Technogym, Rogue, Titan, lifefitness, woodway, star trac, nautilus, Deadlift, bumperplate, olympic bar, crossfit, cross fit, weightlifting, smith machine, squatrack, benchpress, gym equipment, treadmill, airdyne, assault, maces, clubbell, dumb bell, Concept 2, marpo BodyKore Fitness Equipment - QUALITY EQUIPMENT, BEST PRICES, EZ FINANCING! 💥💥💥 12 MONTH ZERO INTEREST WITH NO PRE-PAYMENT PENALTY apply online : https://bodykore.com/finance-application/ BodyKore Fitness Equipment Phone: (949) 325-3088 Website: www.bodykore.com 📲 ☎️ Call or text (949) 503-9266 for quick answers to your questions about this GARAGE GYM EQUIPMENT PACKAGE Check out some of our other equipment for your home gym:      Your message will always be answered by a real human — never an automated system. We have a huge inventory of Commercial Fitness Equipment. Most of our equipment have lifetime warranties and are built for health clubs and commercial gyms. The same equipment you will use at 24 Hour Fitness, LA Fitness, Anytime Fitness, Chuze Fitness, Planet Fitness, Gold's Gym and more! Our state of the art equipment is offered at low low prices and we even offer Easy Financing! Kettlebell, Kettlebells, Olympic, Weights, Bench, Press, Squat, Resistance, Bands, Spin, Bike, Bikes, Spinning, Karate, Kung-Fu, Jiu Jitsu, Judo, Kickboxing, BJJ, JiuJitsu, MMA, Muay Thai, Muaythai, Kickboxing, Boxing, Gloves, Flat, Incline, Decline, Cable Machine, Cardio, Treadmill, Elliptical, Oliptical, Pull-Ups, Chin-Ups, Push-Ups, Chest, Arm, Legs, Bicep, Tricep, Shoulder, Gym Bells, Yoga Mats, Aerobics, Quadriceps, Hamstrings, Glutes, Abs, Stomach, Waist, Fat, Muscle, Body, Calves, Gravity Boots, Extension, Lats, Pulldown, Training, Intense, Extreme, Strength, Endurance, Bumper Plates, Olympic Rings, Appearance, Physical, Sports, Baseball, Basketball, Football, Martial Arts, Soccer, Track & Field, Power, Bodybuilding, Nutrition, Heavy, Bars, Tension, Gympak, Bodykore, Kore, Core, Yoga, Foam, Roller, Brake Pads, Pedal, Exercise, Startrac, Star Trac, Precor, Life Fitness, Lifefitness, Lifestride, Soloflex, Jump Rope, Forarm, Power, Blaster, Aerobics, Swimming, Cross Fit, Cross Kick, Apollo, Bodymasters, Steppers, Climbers, Strength Circuit Machines, Cable Station System, Rubber Flooring, Rubber Floor Mats, Smith Machine, Treadmill Belts, Replacement Parts, Medicine Balls, Punching Bags, Barbells, Racks, Rope, Attachments, Dip Belt, Workout Belt, Ab Straps, Thai Pads, Banana Bag, Kick Pad, Headgear, Power Systems, BOSU, tapout,forearm, bicep, arms, soloflex, body by jake, boflex, ab slider, lower back extension, lat pull down, Olympic rings, squat stands, squat racks, training ropes, climbing ropes, Power Racks, Bumper Plates, Rubber Flooring, Rubber Dumbbells, Cushbell and more!!! Ab / Back Equipment Flat and Olympic Benches Hyperextension Bench & Roman Chair Abdominal Equipment Back Equipment Inversion Tables Fitness Accessories Gym Flooring / Equipment Mats Jump Ropes Weight Training Accessories Door Gym Pull Up Bar Hand Strength & Forearm Cable Attachments Collars & Adapters Heart Rate Monitors Wrist, Ankle and Body Weights Scales & Body Fat Testers Squat Bar Pads Foam Product and Rollers Parts Fitness Exercise Gym Equipment Pull Up Bar, Chin Up Bar, Push up Bar and Dip Bars Reading Racks & Water Bottle Holders Exercise Mats Bosu® Ball Exercise Balls and Accessories Exercise Balls Bars & Collars Resistance Training Weight Pins & Leashes As Seen On TV Back Equipment Inversion Tables Door Gym Pull Up Bar Foam Equipment Packages Olympic Bumper Plates Bars GHDs Kettlebells Free Weight Equipment Medicine Balls Concept 2 Rowers Gymnastics Equipment Dumbbells Sandbags Pull-up Bars Training Accessories Plyometric Boxes D-Balls Mats Jump Ropes Climbing Ropes Flooring Bar Holders Gift Certificates Weight Storage home commercial treadmill treadmills elliptical ellipticals exercise bike bikes stepper steppers abcoaster gym equipment new used refurbished free weight dumbbells circuit strength selectorized Orange Co. Riverside Co. Newport Beach Life Fitness parabody tuff stuff repair service Product and Rollers Benches Flat and Olympic Benches Hyperextension Bench & Roman Chair Abdominal Equipment Back Equipment Boxing / Martial Arts Balazs Boxing Chin and Pull Up Bars TKO Fitness Accessories TKO Medicine and Stability Balls TKO Skip Jump Ropes TKO Vest and Ankle Weights TKO Weightlifting Belts and Straps Pull Up Bar, Chin Up Bar, Push up Bar and Dip Bars treadmill Commercial Fitness Equipment Commercial Ellipticals Cross Trainers Commercial Steppers Commercial Exercise Bikes Commercial Treadmills Commercial Rowing Machines Dumbbell Dumbbells / Weights Used Fitness Equipment Physical Therapy, Medical & Rehabilitation Equipment Aquatics Cardio Equipment Indoor Cycling Bikes and Spin Bikes Dumbbells / Weights Plates Dumbbells Barbell Sets Weight Trees Weight Training Accessories Wrist, Ankle and Body Weights Bars & Collars Hand Strength & Forearm Elliptical Trainers / Cross Trainers",,,,, new,,,,, BodyKore,,,,,,,,
