,price,location,url,date,title,numimage,text,condition,makemanufacturer,modelnamenumber,bicycleframematerial,bicycletype,braketype,electricassist,framesize,handlebartype,suspension,wheelsize,sizedimensions,serialnumber,paintcolor,yearmanufactured,days
445,2800.0,anchorage,https://anchorage.craigslist.org/bik/d/anchorage-all-city-custom-road-bike-55cm/7472209446.html,2022-04-16 14:11,All City custom road bike 55cm,5.0,"10th anniversary All City Mr Pink 55cm Custom 11 speed Ultegra build with Whiskey carbon fork, handlebar and seatpost Hand built wheels with Japanese H+ Sun rims on Ultegra hubs Chris King Headset like new, less than 200 miles  Love the bike, but it's a size too big, All City 55cm is closer to a 56-57cm on most bikes",unknown,1.0,0.0,steel,road,unknown,0.0,3,unknown,0.0,29,0,0,0,0,10
446,40.0,anchorage,https://anchorage.craigslist.org/for/d/anchorage-harley-davidson-stein-genuine/7465390480.html,2022-04-15 20:54,"Harley Davidson Stein, Genuine HD Merchandise.",0.0,"Genuine Harley Davidson Stein. See pics for details.  Not pristine, but no chips, cracks, or breakage. No fading or discoloration that I can tell.   It's been collecting dust to long. I sold My bikes some time ago and got into other hobbies. One only.   40.00 cash, and firm.  Inquire with good local number with your name and I will call you back.  Pick up in Anchorage near SBS off Minnesota.",unknown,0.0,0.0,unknown,unknown,unknown,0.0,unknown,unknown,0.0,unknown,0,0,0,0,10
447,1599.0,anchorage,https://anchorage.craigslist.org/bid/d/anacortes-fat-tire-mountain-bike-vtuvia/7471912015.html,2022-04-15 20:53,Fat Tire Mountain E-Bike Vtuvia Brand. (NEW),17.0,"Here is a great Fat Tire E-Bike to get you out enjoying the Anchorage Trail System. Frame is high strength aluminum alloy with suspension fork and 26 inch wheels. Top speed averages about 28mph and Dual Mechanical Disc Brakes to slow you down. This ebike has both pedal assist and throttle.   THIS IS A REALLY FUN eBIKE WITH LOTS OF POWER!  aebikestore.com  Price : $1599 + $199 shipping to the Anchorage port. Shipping added when you enter the address.  Discount available on shipping with the purchase of two bikes.  PayPal interest free pmts available with approved credit.  Send me an email or call with any questions you may have. My contact information is on my   website:.     aebikestore.com  BIKES ARE IN STOCK AND READY TO SHIP.   SHIP ON TUESDAYS RECEIVE ON MONDAY.   I have sold 20+ in and around the Anchorage area.  Hope to hear from you, Daniel  SPECIFICATIONS:  Color: BLACK. Rims Black also.   Battery: 48V 13 AH-Lithium Battery  Charger: AC 100v-240v 1.8amps smart charger  Input: 100~240V - 50/60Hz  Include: charger and power cord.  Display :LCD Displays, Battery; Speed; Mileage; Five levels PAS for easier riding  Motor: 750W Brushless Gear Motor  Tires: Kenda 26'' X 4.0'' 60 TPI Fat tires  Rim: Alloy, CNC side wall  Suspension: Hydraulic suspension fork  Chain Wheel: Aluminium Alloy Crank 44T  Rear Derailleur: Shimano 7 Speed  PAS:1:1 intelligent pedal assistant system  Brake: Shimano Disc brake  Frame: 26'' Swordfish aluminium alloy frame  Mileage: 22 Miles(electric only), 40+Miles (pedal assistant)  Throttle: Thumb throttle  Top Speed: 22-28 mph ( Weight Dependent)  Charging Time: 4 - 5 hours.  Maximum Load: 275 Lbs  Gross/ 76 Lbs  Package Size: 61x31.5x13in  Warranty 1 year Frame , 1 year components.  Video:https://youtu.be/xnGZP9AyG1w",4,1.0,1.0,aluminum,mountain,mechanical,1.0,2,special,1.0,26,0,0,0,0,10
448,275.0,anchorage,https://anchorage.craigslist.org/bik/d/jber-mens-700c-nazz-elegant-gravel-road/7471841801.html,2022-04-15 15:43,"Men's 700c Nazz Elegant Gravel Road 14-Speed Bike, Dual Disc Brakes",4.0,"This is a 700c road bike from Kent that is made for all sorts of different terrain options. People call these bikes many things from a Gravel Grinder to an Adventure Road Bike to an Urban Adventure Bike or whatever you would like to call this versatile bike. The Kent Nazz will answer the call for many riding surfaces and styles. The Steel frame and fork with 700C x 40 textured tires will keep you riding solid and smooth on gravel or paved pathways or pothole filled urban roads. The front and rear cable actuated disc brakes provide powerful braking when things get fast and keep you in full control regardless of the road surface. Adventure Bike inspired 2X drivetrain has Shimano shifters and a Shimano rear derailleur to give you all the gearing you need to tackle any terrain you may encounter on your cycling adventure. The Kent Nazz will be the bike that easily fill all of your biking needs. Kent Bicycles 700c Nazz Men's Gravel Road Bike, Black: * Adventure Bike Geometry * Sturdy Steel frame * 14-Speed Gravel Bike * Front & rear Mechanical Disc Brakes * Adventure Bike 2X Drivetrain * Shimano Shifters * Shimano Rear Derailleur * 38/48 Tooth crank * 14-28 Tooth Freewheel * 700C x 40 Gravel Tires",4,1.0,1.0,steel,gravel,mechanical,0.0,3,special,0.0,29,0,0,0,0,10
449,10.0,anchorage,https://anchorage.craigslist.org/hsh/d/jber-twin-bedding-set-sheets-pillow/7471481255.html,2022-04-14 20:13,"Twin Bedding Set - Sheets, Pillow Case, Comforter, Sham",5.0,"City Line twin bedding set by Your Zone includes sheets, pillow case, comforter and sham.  Used for one guest who stayed three weeks - in barely used condition.  Fabric is 100% polyester, including comforter fill; machine washable.  Sheets are medium blue.  Comforter and sham are printed in a transportation pattern (cars, planes, bikes, etc.) The bag it all comes in is reusable.   1 twin comforter 66 in. x 86 in. 1 standard pillow sham 24 in. x 30 in. 1 flat sheet 66 in. x 96 in. 1 fitted sheet 39 in. x 75 in. 1 standard pillowcase 20 in. x 32 in.",4,1.0,1.0,unknown,hybrid/comfort,unknown,0.0,unknown,unknown,0.0,unknown,1,0,0,0,11
450,150.0,anchorage,https://anchorage.craigslist.org/bik/d/anchorage-schwinn-varsity/7466629196.html,2022-04-13 15:46,Schwinn varsity,5.0,"Description  Here is an original February 1979 VINTAGE  (The mens SCHWINN VARSITY 10-speed road bike with 27"" wheels. It is in the original and very appealing CAMPUS GREEN factory paint. If you like unique unrestored original bikes with BETTER FEATURES, this may be a great bike for you. With the insanely high price of gas (and the economy being bad) now is the time to ride a cool vintage bike!  *This bike has a cool mens original road bike frame and forks with original paint and decals, with a little wear cool and comfortable riding street bike style handlebars, wrapped hand grips, Schwinn neck, twin stick shifters, Schwinn derailleur, Center Pull brakes, Schwinn cruiser bike seat/saddle, bear claw pedals, and more!  This bike has the convenience of 10-speeds!  *Remember the Schwinn Continental and Varsity road bikes? EVERYONE wanted one back in the day! Now you almost never see them! Bring back some fond memories and create some great new ones as well!  *The tires are 27x1 1/4"". They are new and hold air *The bike is an original TEN SPEED and the gears do operate may need adjustment. The hand controlled brakes are operable as well. (May need adjustment)  *DIMENSIONS  A good height for a slightly taller rider that would enjoy a vintage Chicago Schwinn bicycle! The standover height is approx 33 1/4"". The distance from the floor to the top of the seat post clamp is approx 34"". The distance from the center of the crank to the top of the seat post clamp is approx 24"". The center of the handlebar stem to the center of the seat post is approx 22"". The bike will accomadate most any rider comfortably. The seat height is easy to adjust.",3,0.0,1.0,steel,road,unknown,0.0,3,unknown,0.0,27,0,0,0,0,12
451,100.0,anchorage,https://anchorage.craigslist.org/bop/d/anchorage-fox-tailgate-pad/7470497198.html,2022-04-12 13:18,Fox tailgate pad,0.0,Excellent tailgate pad Fits full size trucks Holds 6 bikes secure and keeps tail gate perfectly safe Allows use of back up cam Used 1 season  Looked great on my Ram 1500,4,1.0,0.0,unknown,unknown,unknown,0.0,unknown,unknown,0.0,unknown,0,0,0,0,14
452,70.0,anchorage,https://anchorage.craigslist.org/bik/d/anchorage-schwinn-girls-18-bike/7469570283.html,2022-04-10 12:12,"Schwinn Girls' 18"" Bike",0.0,"This Schwinn Girls' 18"" bike is in excellent condition.  Ridden for only 1 season last year, now it is too small for her.  Includes the owners manual, helmet, and training wheels that were never installed.  These Schwinn bikes are designed for beginning riders and are high quality.  Has both coaster and front hand brakes. Bought on amazon last year for over $170.",4,1.0,1.0,steel,kids,special,0.0,unknown,unknown,0.0,18,0,1,0,0,16
453,40.0,anchorage,https://anchorage.craigslist.org/bop/d/anchorage-bike-car-trunk-carrying-rack/7469240726.html,2022-04-09 13:54,2 Bike Car Trunk Carrying Rack,2.0,"Saris Sentinel 2 Bike Car Trunk Carrying Rack Used on a Pontiac GrandAm we no longer have but supposed to fit most sedans. Carries 2 bikes. Folds down flat for compact, convenient storage. Coated hooks protect and heavy-duty foam pads protect vehicle's finish. Instruction manual included. Excellent condition",4,1.0,1.0,unknown,unknown,unknown,0.0,unknown,unknown,0.0,unknown,0,0,0,0,17
454,2399.0,anchorage,https://anchorage.craigslist.org/bik/d/anchorage-felt-triathlon-bike-with/7468702621.html,2022-04-08 10:30,Felt Triathlon Bike with Kickr Snap Trainer,10.0,"2020 Felt B Performance Size 56, I am 5’10 and it fit me well Ultegra / 105 mix components Barely used, purchased in January 2020, used for 19 indoor rides on trainer, 7 outdoor rides Less than 230 indoor miles  Less than 200 outdoor miles  Professional tuned up last summer (2021) and rode once   Changes from stock (pics include changes):   Wheelset - Reynolds AR Carbon Clincher 58 - 1124  Stock rear wheel w/ an additional cassette and trainer tire available for use on trainers  Stock front wheelset included Profile Design Front Hydration  Saddle - ISM PR 2.0 Look Keo Carbon Blades    Tech Specs: https://feltbicycles.com/collections/2020-bikes/products/b-performance-ultegra-mix-2020?variant=22709582823542    Bike Total: $2,050  With Wahoo Kickr Snap: $2,399  Wahoo Kickr Snap (if purchased separately): $390",4,0.0,0.0,carbon fiber,road,special,0.0,unknown,unknown,0.0,unknown,0,0,0,0,18
455,50.0,anchorage,https://anchorage.craigslist.org/bik/d/anchorage-bike-hitch-carrier/7468391270.html,2022-04-07 15:32,Bike hitch carrier,0.0,"Hitch bike carrier. Has attachment to fit both 2inch and 1 1/4 size hitches. Holds two bikes, $50.  Contact 2zero93two647two2",unknown,0.0,0.0,unknown,unknown,unknown,0.0,unknown,unknown,0.0,unknown,0,0,0,0,19
456,50.0,anchorage,https://anchorage.craigslist.org/bop/d/palmer-hollywood-tire-mount-bike-rack/7465392648.html,2022-04-04 10:33,Hollywood Tire Mount 2 Bike Rack,0.0,"Rear spare tire mounted bike rack fits two bikes.  Great condition, easy to use.  These are $120 brand new.  Asking $50.  can deliver to Anchorage.  Text is best  9o7 338 8o99",3,0.0,0.0,unknown,unknown,unknown,0.0,unknown,unknown,0.0,unknown,0,0,0,0,22
457,125.0,anchorage,https://anchorage.craigslist.org/bop/d/anchorage-reese-bike-rack/7466190277.html,2022-04-02 12:12,Reese 4 Bike Rack 2'',4.0,"Holds 4 bikes, fits 2 inch receiver.    Asking $125.   show contact info",unknown,0.0,0.0,unknown,unknown,unknown,0.0,unknown,unknown,0.0,unknown,0,0,0,0,24
458,40.0,anchorage,https://anchorage.craigslist.org/bop/d/wasilla-single-bike-bike-rackreceiver/7465250619.html,2022-03-31 08:48,"SINGLE BIKE BIKE RACK,RECEIVER HITCHMOUNT.",7.0,"NEVER USED SINGLE MOUNT BIKE RACK. MADE TO SLIDE INTO RECIEVER HITCH. BIKE TIRE,RIM,IS STRAPED DOWN INTO CARRIERS THEN HOOK RATCHETS DOWN ONTO BIKES TOP BAR.VERY SECURE! BIKE NOT INCLUDED.PHONE CALLS ONLY 📞 CALL NINEO73FIVE5ATE6ATE4.    JOE",4,1.0,1.0,unknown,unknown,unknown,0.0,unknown,unknown,0.0,unknown,1,0,0,0,26
459,2900.0,anchorage,https://anchorage.craigslist.org/bik/d/anchorage-2022-trek-farley-fat-bike/7463833927.html,2022-03-27 21:10,2022 Trek Farley 7 Fat bike,7.0,"Owner notes: Bought in November 21’ new. Upgrade to tubeless + flat pedals. Studded tires. Used winter 2022 (November- March).  Like-New condition. Love this bike; it’s a sweet, sweet, machine. You’ll be stoked on the way it climbs with the hub and cassette, and appreciate the dropper post and front fork when you’re ready to get Sendy.   “Farley 7 is the mountain biker's fat bike. It feels and handles like your regular rig, but it can surf on sand and snow, too. The lightweight aluminum frame, wide-range drivetrain, dropper post, and Manitou Mastodon fork make it the ideal ride for hot shot shredders who wanna get rad in every season.”  https://www.trekbikes.com/us/en_US/bikes/mountain-bikes/fat-bikes/farley/farley-7/p/35152/  Frame: Size Medium Platinum Alluminum Fork: Manitou Mastodon 34 Comp air spring. Damper & lock out.  80mm Travel. Through axle: 150x15mm Wheels/Tires: 27.5” Tubeless set up. Alloy, Bontrager Gnarwhal Studded.  Drive Train: SRAM NX Shifter 12 speed.  Rear Hub: Rapid Drive 108 hub Derailleur: SRAM GX Eagle Cassette: SRAM PG-1230 Eagle, 11-50T, 12 speed.  Chain: SRAM NX Eagle 12 speed Dropper post: TranzX JD-YSP 18, 130mm travel.",4,1.0,1.0,aluminum,mountain,unknown,0.0,2,unknown,1.0,27,0,0,0,0,29
460,1699.0,anchorage,https://anchorage.craigslist.org/bid/d/anchorage-fat-tire-mountain-ebike/7463815592.html,2022-03-27 18:55,Fat Tire Mountain eBike Vtuvia Brand (NEW),21.0,"Here is a great Fat Tire E-Bike to get you out enjoying the Anchorage Trail System. Frame is high strength aluminum alloy with suspension fork and 26 inch wheels. Top speed averages about 28mph and Dual Hydraulic Disc Brakes to slow you down.  aebikestore.com    Price :  GREEN MACHINE $1699 + $199 shipping to the Anchorage port.   BLACK $1799 + $199 shipping to Anchorage port    CAMO color $1799 + $199 shipping to Anchorage port. Limited availability .   Discount available on shipping with the purchase of two bikes.   PayPal interest free pmts available with approved credit.   Send me an email or call with any questions you may have.   My contact information is on my website aebikestore.com   I have sold 20+ in and around the Anchorage area.   Hope to hear from you,  Daniel   LEAN MEAN & GREEN and BlACK now available.   Specifications for this bike are as follows  SN100 Green Fat Tire Mountain 26""x4"" Fat Tire 750W 48V Electric Bike (VTUVIA)  Battery: 48V 13AH Li-ion Battery Motor: Vtuvia 48V 750W Rear gear brushless Controller: 48V 13 ah Distance: 40+ miles  Frame: 6061 Aluminum Alloy Display: M5 High Definition LCD Fork: MOZO Suspension Fork Brake: TEKTRO hydraulic Disc Brake Tire: 26""x4"" KENDA Derailleur: 7 Speed Shimano Light: LED Front light Throttle: Thumb Throttle PAS: 1:1 intelligent pedal assistant system Color: GREEN     **Note: Bike rims are solid Green ..   **Bike Requires minimal assembly. Bike is 85% assembled. Remaining assembly is simple and support is provided if needed**    Model: SN100 Watch video below.   https://youtu.be/fQ7VhtQv--Q  Warranty  Electrical system: 1 Year   Frame: 2 year",4,1.0,1.0,aluminum,mountain,hydraulic,1.0,3,special,1.0,26,0,0,0,0,29
461,150.0,anchorage,https://anchorage.craigslist.org/bik/d/anchorage-bicycle/7463705643.html,2022-03-27 12:55,bicycle,0.0,selling a road bike that my wife used.  we have too many bikes.,unknown,0.0,0.0,steel,road,unknown,0.0,unknown,unknown,0.0,27,0,0,0,0,30
462,490.0,anchorage,https://anchorage.craigslist.org/bik/d/anchorage-miyata-310-road-touring-bike/7451745948.html,2022-03-27 08:55,Miyata 310 Road Touring Bike,7.0,"This Miyata 310 road touring bicycle shows impeccable Japanese workmanship. Vintage bikes of this era have a more stable, comfortable frame geometry than many modern road bikes, and are highly sought-after. Perfect for a ride around town or a tour with saddle bags. Steel frame (aluminum is for beer cans).  •Size: 56cm  •Top Tube: 21""  •Stand Over Height: 32""  •Wheel Base(approx): 40.5""  •Color: Sea Green/White  WHEELS AND TIRES  •Hubs: Shimano Quick-release Skewers  •Rims: UKAI 700 x 25C  •Tires: (Front) Kenda 700 x 38c (Rear) Heng Shin 700 x 35c  •Spokes: 14G Stainless steel  COMPONENTS  •Frame: Cro-mo triple butted tubing, forged dropouts, concave seat stay tops  •Fork: Manga light with Semi-Sloping Crown (Curved Blades)  •Brakeset: Shimano BR-570 Q.R. Tire Guides with hooded levers  •Shift Levers: Shimano (downtube)  •Gears: 12-speed  •Handlebar: Sakae Signature Alloy Drop  •Handlebar Stem: SR Custom Alloy  •Professionally serviced in November '21 -- 5 miles ridden since last service.  IF THE AD IS STILL UP, IT IS STILL FOR SALE.",3,1.0,1.0,steel,road,special,0.0,3,special,0.0,29,0,0,0,0,30
