,index,Price,Neighborhood,URL,Date,num image,text,bicycle frame material,bicycle type,frame size,wheel size,condition,make / manufacturer,model name / number,part type,size / dimensions,brake type,electric assist,handlebar type,suspension,serial number
45,47,1199.0, (brooklyn),https://newyork.craigslist.org/brk/sgd/d/brooklyn-electric-bike-fully-electric/7469975937.html,2022-04-11 15:00,21,"We are a paddleboard shop but some electric bikes for sale  they are great for the beach or just cruising around  Brand new in the box  Has great front shocks and off-road tires  Comes with a strong led light  Super soft seat  Has 3 modes for speed  we clocked it at 25MPH  it has pedal-assist or fully electric with the throttle or you can pedal like a regular bike  it comes with a battery and charger  big wheel bikes for 1200  FIRM PRICE  PRICED TO SELL  THESE BIKES GO FOR OVER $2,000 EACH  FIRST COME FIRST SERVE",,,,, new,,,,,,,,,
46,48,1199.0," (fairfield co, CT)",https://newyork.craigslist.org/fct/bid/d/greenwich-electric-bike-fully-electric/7469975590.html,2022-04-11 15:00,21,"We are a paddleboard shop but some electric bikes for sale  they are great for the beach or just cruising around  Brand new in the box  Has great front shocks and off-road tires  Comes with a strong led light  Super soft seat  Has 3 modes for speed  we clocked it at 25MPH  it has pedal-assist or fully electric with the throttle or you can pedal like a regular bike  it comes with a battery and charger  big wheel bikes for 1200  FIRM PRICE  PRICED TO SELL  THESE BIKES GO FOR OVER $2,000 EACH  FIRST COME FIRST SERVE", steel, cruiser,,, new,,,,, disc (mechanical),,,,
47,49,3000.0, (new jersey),https://newyork.craigslist.org/jsy/bik/d/new-york-delivery-bikes/7469956847.html,2022-04-11 14:30,0,"Coaster Cycles - Bike Manufacturer in Montana has 26 delivery bikes available for purchase in New Jersey.    This is a great opportunity for a delivery company to purchase a Fleet of Bikes at a discounted price and to sell advertising space on the bike.   The bikes were part of a pilot program, have low miles and in varying conditions. They are all pedal bikes with 26"" inch tires and a drop down tailgate.    Bikes retail for $4K  10 or more bikes - $3K each 26 bikes - $2750 each  Only bulk orders available.  Reach out if they are of interest.", aluminum, cargo/pedicab, 36 inches wide, 26 in,, Coaster, 350 Venture,,,,,,,
48,50,300.0, (Fairfield CT),https://newyork.craigslist.org/fct/bik/d/fairfield-searching-for-80s-90s-bmx/7469059463.html,2022-04-11 14:06,9,"Hello I am on the hunt for 80s and 90s mongoose bmx bikes.  Supergoose Patterson Expert Pro Class Hutch Redline Diamond Back GT SkyWay Webco Moto mags Team Decades Californian  Anything you got, email me pictures and I will respond immediately with a quote, thanks!", steel, bmx, 19, 20 in,, Mongoose, Hutch,,,,,,,
49,51,325.0, (Lower East Side),https://newyork.craigslist.org/mnh/bop/d/new-york-shimano-105-r7000-rim-brake/7469918047.html,2022-04-11 13:24,6,"Shimano 105 BR-R7000 rim brake shifter and caliper set for road bikes. My rim brake bike needed to be replaced, and Big Bike Industry took that opportunity to force me into a life of disc brakes. My loss is your gain, pick up this vastly-superior-to-disc-brakes technology today!  * Includes BOTH 105 BR-R7000 shifters and center-mount rim brake calipers. * Condition of brake calipers is quite good, no visible defects except for expected brake dust and one very small scuff on the top of one of them. * Condition of shifters is good, with cosmetic scratches on the outer of both sides and a ~1.5cm break in the housing on the right side. * Ready to install, works wonderfully, compatible with a wide range of road bikes. * Includes Shimano brake pads with quite a bit of life left in them. * Professionally removed from my previous bike.",,,,, good, Shimano, BR-R7000, brakes,,,,,,
50,52,1200.0, (North salem),https://newyork.craigslist.org/wch/bik/d/north-salem-bikes-sale/7459724827.html,2022-04-11 13:12,4,2 Metakoo cyber track 100’s 1 used 1 new in box, aluminum, other, 26”, 26 in, new, Metakoo, Trak100,,, disc (mechanical), throttle,, suspension fork (hardtail),
51,53,15.0, (New York),https://newyork.craigslist.org/mnh/bop/d/new-york-freewheel-sprocket-cog-single/7469736484.html,2022-04-11 03:37,3,"Specification: Brand new and high quality Material: Steel Inner diameter: Approx. 34 mm Outer diameter: Approx. 66 mm Thickness: Approx. 16 mm Color: Brown Fit: 1/8"" BMX chain Gear Teeth: 16T Features: Suitable for Fixed Gear Bike, Bike Tryall single speed flywheel etc One 16T x 1/8"" Singlespeed Freewheel Sprocket...  If you purchase my freewheel it comes with a free mechanic, I mean I'll install it for you as well :-)",,,,,,, Freewheel,,,,,,,
52,54,999.0, (Sheepshead Bay),https://newyork.craigslist.org/brk/bik/d/brooklyn-limited-edition-se-bikes-cg/7460518959.html,2022-04-10 23:41,5,"The perfect Wheelie bike in an awesome blue color way!!!  City Grounds Big Ripper 29"" BMX. Brand New with pads and pegs!!  This bike has never been built. Still in original packaging. Email any questions...Thank you...", steel, bmx, 23.6, 29 in, new, SE Bikes, CG BIG RIPPER,,, v-brakes, none,, none (rigid),
53,55,1050.0, (Marine Park),https://newyork.craigslist.org/brk/bik/d/brooklyn-2021-gt-pro-performer-20/7459294381.html,2022-04-10 23:41,9,This is the ultimate 80's BMX throwback upgraded with today's BMX geometry.  I scored this for my personal collection during the big Covid lock down. I really hate to sell it but I have some bills to pay now. A great throwback bike to ride!! A great addition to any serious BMX collection!!  NEW IN BOX - Never built or unpacked - The box was only opened to make sure everything was in there. Everything else is still intact as shipped from the factory. Pics of complete bike are from GT's webpage. Pics of bike in box are of the actual bike you get.   Travel back in time and enjoy the early days of freestyle aboard this machine that pays homage to GT's Freestyle roots.  Please email any questions you have and I will reply ASAP...Thanks...Stay Rad!!, steel, bmx, 20.75, 20 in, new, GT Bikes," 2021 Pro Performer 20""",,,,, bmx,,
54,56,750.0, (Brooklyn),https://newyork.craigslist.org/brk/bik/d/brooklyn-fuji-sportif-23-racing-bikes/7464634676.html,2022-04-10 21:21,6,In like new condition fuji sportif 2.3 Aluminum frame  All Shimano drive train 2x8 Great for 5'5-5'9 riders  54 and 58cm available, aluminum, road, 54cm medium, 700C,,,,,,,,,,
55,57,200.0, (Upper West Side),https://newyork.craigslist.org/mnh/bik/d/new-york-bikes/7469666043.html,2022-04-10 20:24,0,A folding bike and a Dyno compe BMX bike 20 inches both, aluminum, bmx, 20 inch, 20 in,,,,,,,,,,
56,58,100.0, (Harlem / Morningside),https://newyork.craigslist.org/mnh/bab/d/new-york-young-girls-bikes-helmet/7469581793.html,2022-04-10 16:39,0,2 young girls bikes with helmets for $100. Must pick up.,,,,, fair,,,,,,,,,
57,59,350.0, (Park Slope Cycles),https://newyork.craigslist.org/brk/bik/d/brooklyn-nyc-bikes-custom-hybrid-bike/7469551158.html,2022-04-10 15:29,6,"NYC Bikes Custom Hybrid Bike -- $350 or Best Offer  21"" Men's Custom hybrid bike built by the team at NYC Bikes in Brooklyn. Powder coated aluminum frame is super light and has a cool industrial look. Great commuter bike that's sturdy and suitable for a wide range of riding conditions and applications. Stable, comfortable, and easy to handle. Rear mounted rack is ideal for hauling groceries and supplies from point A to B. Frame and components have a few minor scratches and wear consistent with light use. Bike retails new for $599.  Please call us to set up a time to see this bike in person or to take it for a test ride. We do not regularly check inquiries made by email.   All our bikes are cleaned and tuned before being put up for sale. Please visit www.parkslopecycle.com for more info and to see our full inventory of used bicycles.  Cash only. Willing to deliver in Manhattan, the Bronx, Queens, and Brooklyn for a $30 fee. Will deliver to Staten Island for $47 to cover the toll fee.      --------------------  Park Slope Cycles www.parkslopecycle.com", aluminum, hybrid/comfort, 21 Inches, 27 in, good, NYC Bikes, The Ultimate New York Bike,,, caliper, none, flat, none (rigid),
58,61,75.0, (Crown Heights),https://newyork.craigslist.org/brk/bik/d/brooklyn-used-bikes/7469549080.html,2022-04-10 15:25,4,"Have a hand full of complete bikes and trying to clear some space. All of them need tune ups. Asking $85 each. Most need new breaks, inner-tubes and maybe tires.", steel, cruiser, Varies, 18 in,,,,,,,,,,
59,63,100.0," (Hicksville, Nassau County)",https://newyork.craigslist.org/que/bik/d/hicksville-all-bikes-100-and-up/7469393685.html,2022-04-10 09:16,0,"All bikes in pic are $100 and up  If post is up, bikes still avaliable.", aluminum, mountain, All, 20 in,,,,,,,,,,
60,64,190.0, (BROOKLYN),https://newyork.craigslist.org/brk/bik/d/brooklyn-se-bikes-fixie-bicycle-free/7456825631.html,2022-04-10 08:52,0,Pick up in Brooklyn 11229 show contact info  No emails, other/unknown, track, 54, 700C,,,,,,,,,,
61,65,50.0, (BROOKLYN),https://newyork.craigslist.org/brk/bop/d/brooklyn-bicycle-car-carrier-brand-new/7456906843.html,2022-04-10 08:51,0,Pick up in Brooklyn 11229 show contact info  No emails,,,,, like new,,,,,,,,,
62,66,10.0, (Fairfield),https://newyork.craigslist.org/fct/bik/d/fairfield-kids-bikes/7459011051.html,2022-04-10 06:36,3,Good conditions kids bikes, other/unknown, kids, 50 cm?, 24 in,,,,,,,,,,
63,67,250.0, (New York),https://newyork.craigslist.org/brk/bik/d/new-york-bicycles-for-sale-saturday/7469334368.html,2022-04-09 23:36,6,road and hybrid bikes for sale - refurbished tuned ready to ride   Saturday April 16 9am to 3pm   Sunday April 17 10am to 4pm   228 North 12 st  Brooklyn NY 11211 On Driggs ave   $250 to $450 price range. few exceptions  cash preferred  other payments accepted   message for more details.  all sizes and styles  Nine One Seven - 306-6Thousand    some of the bikes at the sale plus more … ROAD BIKES :  more bikes added ! puegeot yellow mixtie 54cm  Panasonic Sport 500 44cm  Schwinn Le tour blue 54cm  Shogun 400 56cm  Fuji  56cm  Ross 58cm  Raleigh Grand prix 54cm  Fuji Absolute 64cm   HYBRIDS  Specialized Crossroads 15” Sm Giant Cypress M 17”  Trek Multitrack 700 Sm 15” Mongoose  18”  Roma Verso 3spd Fende rack 18” Specialized Crossroads 22” XL, other/unknown, road, all sizes, other/unknown, excellent, fuji trek giat specialized,,,, other/unknown, none, other/unknown, other/unknown,
64,68,850.0, (Staten Island),https://newyork.craigslist.org/stn/bik/d/staten-island-se-bikes-city-grounds-big/7469276376.html,2022-04-09 19:34,10,Se Bikes City Grounds Big Flyer. This is a limited edition bike. It has a new reflective Limited Edition ride out supply seat. New Seat Clamp (ride out supply). New brakes. New pegs. New tires. There’s at least $200+ work done to the bike. Bike is like new and rides perfect. If you need more info message me or text  show contact info  or  show contact info . Thank you!, aluminum, bmx, 29 Inches, 29 in, like new, Se Bikes, City Grounds Big Flyer,,, caliper, none, bmx, none (rigid),
65,69,190.0, (New rochelle),https://newyork.craigslist.org/wch/bik/d/new-rochelle-two-mountain-bikes/7469165411.html,2022-04-09 15:09,11,Two mountain bikes Men’s 26 inch Negotiable, steel, mountain, 26, 26 in,, Dynacraft, Mountain bikes,,, disc (mechanical),, other/unknown, other/unknown,
66,70,110.0, (Queens Village),https://newyork.craigslist.org/que/bik/d/queens-village-good-working-condition/7457001500.html,2022-04-09 09:40,4,text 528 3235  big bike 140 medium bike 110, aluminum, road, Large and Medium, 26 in,,,,,,,,,,
67,71,150.0, (Prospect Park),https://newyork.craigslist.org/brk/bik/d/brooklyn-bikes-saturday-and-sunday-11/7457724775.html,2022-04-09 05:39,14,"SwayBikes is back!!! Saturday and Sunday 11-4 on Flatbush Ave next to The Botanical Gardens!!! I’ll have some Road bikes for 150$ please reach out during the week and place your order. Please text me the following!!!  How tall are you ?  Male or Female bike ? Straight bars or drop bars ?  If you know your frame size please let me know!  Also send me your budget !!!   The 150$ range won’t be high end but will do the job. The rest of the bike will be over 200+  If your looking for something specific, please let me know I’ll see what I have in inventory and I’ll bring it. I have higher end bikes but they will be priced accordingly!!!   Please follow me on My IG @Swaybikes, you can see some of the bikes available.   Peugeot, Schwinn, Motobecane, Fuji, Cannondale, Specialize. Zebra, K2 , Gary Fisher, Bianchi, Felt and the list continues.", other/unknown, other, All, other/unknown,,,,,,,,,,
68,72,1300.0, (Midtown East),https://newyork.craigslist.org/mnh/bik/d/new-york-sold-radmini-rad-power-mini/7457033502.html,2022-04-09 01:38,3,The Award Winning 2021 RadMini Rad power Mini step thru 2 Folding bike Excellent Condition  Under 300 miles!  Gorgeous  Best Folding electric bike for the money!     Tags: juiced ariel rider rad power radpower super73 sondors arrow wing vanmoof trek giant specialized radcity radmission arrow, aluminum, folding, ALL, 20 in,, Rad Power Bikes, Radmini Step Thru 2,,,,,,,
69,73,250.0," (Williamsburg , Brooklyn)",https://newyork.craigslist.org/brk/bik/d/brooklyn-road-hybrid-bikes-for-sale/7468894034.html,2022-04-08 21:58,10,"Bike Sale this weekend * Actual bikes for sale plus some more added  See list below !  SUNDAY,  April  10        10am to 4pm   all bikes are tuned and ready to ride / all sizes women’s men’s road hybrid mountain bikes.  ** see list of bikes below  **   **Williamsburg Brooklyn**  Address for GPS : 400 Driggs ave have  Brooklyn, NY 11211  (100 ft from corner of N 12 st/Driggs ave ) across from McCarren. Across from Dog Run park  More info please text or call :  917-306-6 thousand   - Price range $250-$450 plus  few exceptions$$$ cash preferred   ROAD BIKES :  more bikes added ! puegeot yellow mixtie 54cm  Raleigh Technium 400 50cm  Panasonic DX2000 62cm  Panasonic Sport 500 44cm  Schwinn Le tour blue 54cm  Shogun 400 54cm  Schwinn Varsity Chrome 56vm  Soma 60cm  Saint Tropes La Riviera 56cm  Raleigh Grand prix Upright 54cm  Fuji Absolute 64cm   HYBRIDS  Specialized Crossroads 15” Sm Giant Cypress M 17”  Trek Multitrack 700 Sm 15” Trek Multitrack Stepthroug 17 S/M  Mongoose Stepthrough 17” M  Ross Pocono 18”  Roma Verso 3spd Fende rack 18” Specialized Crossroads 22” XL  Trek 3500 Large 21” Fuji supreme 21” L   Please note: some bikes are new or like new Most are Used, Vintage bicycles , all in great condition, professionally tuned / refurbished by a Bike mechanic and ready to ride!  you can test ride the bikes right on the spot and make your own decision. thank you", other/unknown, road, all sizes, other/unknown, excellent, raleigh trek schwinn giant,,,, other/unknown, none, other/unknown, other/unknown,
70,74,800.0, (Brooklyn),https://newyork.craigslist.org/brk/bik/d/brooklyn-high-end-modern-vintage-road/7465087779.html,2022-04-08 21:54,24,"Various High End Road race triathlon bikes in like New condition Cannondale trek Fuji Specialized Carbon Aluminum steel frame - some are New. Some are Like new ! All ready to ride !   Prices $800 up to $1500 ( few for more up to 1800 )   Few $650-$800 range   All professionally tuned  All ready to ride  Beautiful condition , some like new.   List Some of the bikes : Specialized Epic carbon 52cm $800 Specialized M2 Super 62cm $800 Vitus 979 56cm $950 Serotta Ti titanium 54cm $1800 Erba cycle bamboo 52cm $1500  Bianchi trofeo 55-56cm  Bianchi Campione campy 64cm $1200 Bianchi Alorro 58cm $880 Bianchi campagnolo 56cm $850 Bianchi Strada LX upright 58cm $850 Fuji finest 2.0 alum carbon 48cm $825 Klein Quantrum upright 44-46cm $850 Windsor professional 58cm $850 Cannondale Creterium 3.0 54cm $725 Cannondale Creterium 3.0 58cm $725 Cannondale Sport alum 67cm $880 Giant TCR 2R aluminum 44-46cm $825 Giant Cadex Carbon vintage 56cm $725 Giant Defy alum Carbon 56cm $900 Giant OCR touring 50cm $825 Felt F80 54cm $800 Trek 2.1 Alpha ser. 58cm $880 Trek 2100 ZR9000 54cm $800 Trek 2100 Composite Pro 54cm $800 Trek 1000 Aluminum 56cm $650 guerciotti  sprint Alan Frm 60cm $950 Tommosini Prestige 54cm Columbus $1200  Pick up anytime in  Rockland county NY 10956￼  by Serious request for purchase in williamsburg brkln on Weekends only - have individual photos. MORE a bikes NOT all listed", other/unknown, road, all sizes, 700C, like new, trek giant Bianchi vitus,,,, other/unknown, none, drop, none (rigid),
